date,close,osef,osef,osef,osef,close
26/08/2014,1.3169,1.3191,1.3214,1.3163,-0.18%,1.3169
25/08/2014,1.3193,1.3218,1.3218,1.3182,-0.03%,1.3193
24/08/2014,1.3197,1.3243,1.3243,1.3186,-0.35%,1.3197
22/08/2014,1.3243,1.3281,1.3297,1.3219,-0.29%,1.3243
21/08/2014,1.3282,1.3259,1.3288,1.3241,0.17%,1.3282
20/08/2014,1.3260,1.3318,1.3324,1.3253,-0.45%,1.3260
19/08/2014,1.3320,1.3362,1.3365,1.3311,-0.32%,1.3320
18/08/2014,1.3363,1.3392,1.3399,1.3351,-0.20%,1.3363
17/08/2014,1.3390,1.3400,1.3400,1.3388,-0.07%,1.3390
15/08/2014,1.3399,1.3365,1.3411,1.3357,0.26%,1.3399
14/08/2014,1.3364,1.3362,1.3407,1.3346,0.00%,1.3364
13/08/2014,1.3364,1.3369,1.3415,1.3341,-0.04%,1.3364
12/08/2014,1.3370,1.3385,1.3386,1.3335,-0.11%,1.3370
11/08/2014,1.3385,1.3400,1.3414,1.3378,-0.14%,1.3385
10/08/2014,1.3404,1.3412,1.3412,1.3403,-0.05%,1.3404
08/08/2014,1.3411,1.3362,1.3432,1.3342,0.36%,1.3411
07/08/2014,1.3363,1.3382,1.3393,1.3336,-0.14%,1.3363
06/08/2014,1.3382,1.3375,1.3387,1.3331,0.04%,1.3382
05/08/2014,1.3376,1.3421,1.3424,1.3357,-0.34%,1.3376
04/08/2014,1.3422,1.3426,1.3433,1.3407,-0.04%,1.3422
03/08/2014,1.3428,1.3428,1.3433,1.3423,-0.02%,1.3428
01/08/2014,1.3431,1.3390,1.3444,1.3377,0.31%,1.3431
31/07/2014,1.3389,1.3395,1.3400,1.3370,-0.06%,1.3389
30/07/2014,1.3397,1.3408,1.3415,1.3365,-0.10%,1.3397
29/07/2014,1.3410,1.3439,1.3444,1.3402,-0.22%,1.3410
28/07/2014,1.3440,1.3430,1.3444,1.3425,0.08%,1.3440
27/07/2014,1.3429,1.3430,1.3435,1.3427,-0.02%,1.3429
25/07/2014,1.3432,1.3463,1.3476,1.3420,-0.24%,1.3432
24/07/2014,1.3464,1.3462,1.3484,1.3436,-0.01%,1.3464
23/07/2014,1.3465,1.3464,1.3474,1.3453,0.00%,1.3465
22/07/2014,1.3465,1.3523,1.3529,1.3458,-0.43%,1.3465
21/07/2014,1.3523,1.3526,1.3549,1.3511,-0.05%,1.3523
20/07/2014,1.3530,1.3526,1.3532,1.3525,0.04%,1.3530
18/07/2014,1.3524,1.3525,1.3535,1.3490,-0.02%,1.3524
17/07/2014,1.3527,1.3524,1.3540,1.3515,0.01%,1.3527
16/07/2014,1.3525,1.3567,1.3574,1.3519,-0.35%,1.3525
15/07/2014,1.3572,1.3619,1.3627,1.3560,-0.35%,1.3572
14/07/2014,1.3620,1.3601,1.3639,1.3596,0.13%,1.3620
13/07/2014,1.3602,1.3609,1.3609,1.3600,-0.05%,1.3602
11/07/2014,1.3609,1.3608,1.3624,1.3590,-0.01%,1.3609
10/07/2014,1.3610,1.3643,1.3650,1.3588,-0.26%,1.3610
09/07/2014,1.3645,1.3612,1.3647,1.3600,0.24%,1.3645
08/07/2014,1.3613,1.3604,1.3617,1.3587,0.06%,1.3613
07/07/2014,1.3605,1.3595,1.3610,1.3574,0.13%,1.3605
06/07/2014,1.3588,1.3595,1.3597,1.3584,-0.06%,1.3588
04/07/2014,1.3596,1.3610,1.3611,1.3584,-0.11%,1.3596
03/07/2014,1.3611,1.3658,1.3664,1.3595,-0.36%,1.3611
02/07/2014,1.3660,1.3677,1.3682,1.3640,-0.14%,1.3660
01/07/2014,1.3679,1.3691,1.3700,1.3674,-0.09%,1.3679
30/06/2014,1.3692,1.3645,1.3697,1.3638,0.36%,1.3692
29/06/2014,1.3643,1.3643,1.3648,1.3642,-0.04%,1.3643
27/06/2014,1.3649,1.3609,1.3650,1.3607,0.27%,1.3649
26/06/2014,1.3612,1.3628,1.3641,1.3574,-0.13%,1.3612
25/06/2014,1.3630,1.3606,1.3651,1.3598,0.18%,1.3630
24/06/2014,1.3605,1.3603,1.3628,1.3582,0.00%,1.3605
23/06/2014,1.3605,1.3593,1.3613,1.3572,0.10%,1.3605
22/06/2014,1.3591,1.3590,1.3597,1.3590,-0.06%,1.3591
20/06/2014,1.3599,1.3607,1.3633,1.3563,-0.07%,1.3599
19/06/2014,1.3608,1.3595,1.3643,1.3582,0.09%,1.3608
18/06/2014,1.3596,1.3546,1.3599,1.3540,0.37%,1.3596
17/06/2014,1.3546,1.3573,1.3587,1.3535,-0.21%,1.3546
16/06/2014,1.3575,1.3534,1.3579,1.3512,0.29%,1.3575
15/06/2014,1.3536,1.3540,1.3544,1.3531,-0.04%,1.3536
13/06/2014,1.3542,1.3551,1.3579,1.3519,-0.08%,1.3542
12/06/2014,1.3553,1.3531,1.3572,1.3510,0.15%,1.3553
11/06/2014,1.3533,1.3547,1.3557,1.3520,-0.12%,1.3533
10/06/2014,1.3549,1.3593,1.3602,1.3532,-0.33%,1.3549
09/06/2014,1.3594,1.3643,1.3668,1.3581,-0.39%,1.3594
08/06/2014,1.3647,1.3643,1.3648,1.3643,0.04%,1.3647
06/06/2014,1.3642,1.3660,1.3677,1.3619,-0.13%,1.3642
05/06/2014,1.3660,1.3597,1.3669,1.3502,0.45%,1.3660
04/06/2014,1.3599,1.3627,1.3638,1.3594,-0.21%,1.3599
03/06/2014,1.3627,1.3596,1.3647,1.3585,0.22%,1.3627
02/06/2014,1.3597,1.3633,1.3643,1.3586,-0.23%,1.3597
01/06/2014,1.3628,1.3637,1.3638,1.3622,-0.02%,1.3628
30/05/2014,1.3631,1.3600,1.3649,1.3597,0.21%,1.3631
29/05/2014,1.3602,1.3588,1.3625,1.3584,0.08%,1.3602
28/05/2014,1.3591,1.3633,1.3637,1.3586,-0.32%,1.3591
27/05/2014,1.3635,1.3644,1.3668,1.3611,-0.08%,1.3635
26/05/2014,1.3646,1.3625,1.3654,1.3614,0.14%,1.3646
25/05/2014,1.3627,1.3633,1.3641,1.3615,-0.05%,1.3627
23/05/2014,1.3634,1.3655,1.3659,1.3614,-0.16%,1.3634
22/05/2014,1.3656,1.3685,1.3687,1.3643,-0.23%,1.3656
21/05/2014,1.3687,1.3702,1.3723,1.3634,-0.12%,1.3687
20/05/2014,1.3703,1.3707,1.3713,1.3677,-0.04%,1.3703
19/05/2014,1.3709,1.3701,1.3734,1.3686,0.04%,1.3709
18/05/2014,1.3703,1.3693,1.3703,1.3693,0.06%,1.3703
16/05/2014,1.3695,1.3709,1.3727,1.3684,-0.12%,1.3695
15/05/2014,1.3711,1.3714,1.3732,1.3647,-0.03%,1.3711
14/05/2014,1.3715,1.3703,1.3731,1.3696,0.08%,1.3715
13/05/2014,1.3704,1.3755,1.3771,1.3688,-0.39%,1.3704
12/05/2014,1.3757,1.3749,1.3774,1.3747,-0.02%,1.3757
11/05/2014,1.3760,1.3753,1.3761,1.3753,0.00%,1.3760
09/05/2014,1.3760,1.3838,1.3844,1.3743,-0.59%,1.3760
08/05/2014,1.3841,1.3910,1.3992,1.3831,-0.51%,1.3841
07/05/2014,1.3912,1.3926,1.3938,1.3908,-0.11%,1.3912
06/05/2014,1.3928,1.3874,1.3951,1.3868,0.37%,1.3928
05/05/2014,1.3876,1.3870,1.3890,1.3863,0.03%,1.3876
04/05/2014,1.3872,1.3884,1.3885,1.3871,0.01%,1.3872
02/05/2014,1.3870,1.3868,1.3881,1.3810,0.01%,1.3870
01/05/2014,1.3869,1.3865,1.3889,1.3860,0.01%,1.3869
30/04/2014,1.3867,1.3811,1.3876,1.3775,0.40%,1.3867
29/04/2014,1.3812,1.3848,1.3878,1.3804,-0.27%,1.3812
28/04/2014,1.3850,1.3833,1.3879,1.3813,0.08%,1.3850
27/04/2014,1.3839,1.3833,1.3846,1.3833,0.04%,1.3839
25/04/2014,1.3833,1.3830,1.3848,1.3824,0.00%,1.3833
