date,close,osef,osef,osef,osef,close
07/05/2009,56.71,56.30,58.57,55.46,377,56.71
06/05/2009,56.34,54.12,56.47,53.57,334,56.34
05/05/2009,53.84,54.46,54.83,53.50,234,53.84
04/05/2009,54.47,52.62,54.64,52.56,229,54.47
01/05/2009,53.20,50.95,53.65,50.43,248,53.20
30/04/2009,51.12,50.79,51.94,50.21,208,51.12
29/04/2009,50.97,49.25,51.42,49.12,234,50.97
28/04/2009,49.92,50.10,50.19,48.55,186,49.92
27/04/2009,50.14,51.45,51.45,48.01,265,50.14
24/04/2009,51.55,49.65,51.75,49.06,230,51.55
23/04/2009,49.62,48.49,49.92,48.37,227,49.62
22/04/2009,48.85,48.68,49.09,47.70,238,48.85
21/04/2009,46.51,45.26,47.20,43.83,23,46.51
20/04/2009,45.88,50.16,50.31,45.44,89,45.88
17/04/2009,50.33,49.93,51.37,49.41,137,50.33
16/04/2009,49.98,49.70,50.48,49.11,196,49.98
15/04/2009,49.25,49.16,50.79,48.91,228,49.25
14/04/2009,49.41,49.96,51.12,48.85,284,49.41
13/04/2009,50.05,52.00,52.15,48.84,290,50.05
09/04/2009,52.24,49.96,52.45,49.72,294,52.24
08/04/2009,49.38,48.47,51.30,47.37,352,49.38
07/04/2009,49.15,51.39,51.82,48.40,254,49.15
06/04/2009,51.05,52.40,53.60,49.81,228,51.05
03/04/2009,52.51,52.36,53.90,51.02,212,52.51
02/04/2009,52.64,48.45,52.87,48.45,270,52.64
01/04/2009,48.39,48.96,48.96,47.26,234,48.39
31/03/2009,49.66,48.64,50.00,47.77,240,49.66
30/03/2009,48.41,52.25,52.25,48.11,222,48.41
27/03/2009,52.38,54.00,54.28,51.64,181,52.38
26/03/2009,54.34,52.84,54.66,52.76,196,54.34
25/03/2009,52.77,53.73,54.18,51.86,283,52.77
24/03/2009,53.98,53.83,54.20,52.45,212,53.98
23/03/2009,53.80,52.13,54.05,51.62,229,53.80
20/03/2009,51.06,51.06,52.13,50.30,25,51.06
19/03/2009,51.61,49.73,52.25,48.78,96,51.61
18/03/2009,48.14,48.67,49.87,46.92,125,48.14
17/03/2009,49.16,47.06,49.82,46.53,214,49.16
16/03/2009,47.35,45.20,47.63,43.62,240,47.35
13/03/2009,46.25,47.21,48.14,45.60,221,46.25
12/03/2009,47.03,42.73,47.22,42.51,316,47.03
11/03/2009,42.33,45.57,46.04,42.08,339,42.33
10/03/2009,45.71,47.25,48.32,45.33,289,45.71
09/03/2009,47.07,45.76,48.83,44.97,390,47.07
06/03/2009,45.52,43.61,46.30,43.45,306,45.52
05/03/2009,43.61,45.42,45.70,42.86,228,43.61
04/03/2009,45.38,41.38,45.76,41.04,319,45.38
03/03/2009,41.65,40.10,42.07,39.44,241,41.65
02/03/2009,40.15,44.34,44.49,39.84,245,40.15
27/02/2009,44.76,44.59,44.91,42.55,274,44.76
26/02/2009,45.22,42.39,45.30,42.27,287,45.22
25/02/2009,42.50,39.92,42.83,39.40,323,42.50
24/02/2009,39.96,38.10,40.13,37.65,238,39.96
23/02/2009,38.44,39.73,41.49,37.87,285,38.44
20/02/2009,38.94,38.86,39.50,36.91,25,38.94
19/02/2009,39.48,34.75,39.85,34.59,82,39.48
18/02/2009,34.62,35.02,36.22,34.13,73,34.62
17/02/2009,34.93,37.81,38.49,34.45,153,34.93
13/02/2009,37.51,34.36,38.25,33.81,281,37.51
12/02/2009,33.98,35.92,36.25,33.55,326,33.98
11/02/2009,35.94,38.15,38.47,35.65,315,35.94
10/02/2009,37.55,39.76,41.80,37.35,359,37.55
09/02/2009,39.56,39.88,42.43,39.42,317,39.56
06/02/2009,40.17,41.00,42.68,38.60,518,40.17
05/02/2009,41.17,40.30,41.25,39.46,229,41.17
04/02/2009,40.32,40.93,41.92,39.74,254,40.32
03/02/2009,40.78,40.28,41.17,39.65,244,40.78
02/02/2009,40.08,41.75,42.31,39.83,263,40.08
30/01/2009,41.68,41.65,43.44,41.02,237,41.68
29/01/2009,41.44,42.22,42.32,40.18,245,41.44
28/01/2009,42.16,41.99,43.60,40.60,291,42.16
27/01/2009,41.58,45.65,47.49,41.41,308,41.58
26/01/2009,45.73,46.05,48.59,45.25,277,45.73
23/01/2009,46.47,43.26,47.00,41.40,269,46.47
22/01/2009,43.67,44.21,45.10,40.41,317,43.67
21/01/2009,43.55,40.91,44.43,40.24,276,43.55
20/01/2009,38.74,36.14,39.55,32.70,28,38.74
16/01/2009,36.51,35.28,36.87,34.18,97,36.51
15/01/2009,35.40,37.34,37.99,33.20,179,35.40
14/01/2009,37.28,38.72,39.45,35.52,311,37.28
13/01/2009,37.78,37.49,39.50,36.10,340,37.78
12/01/2009,37.59,40.55,40.80,37.48,272,37.59
09/01/2009,40.83,42.45,42.70,39.38,277,40.83
08/01/2009,41.70,42.63,43.63,40.54,312,41.70
07/01/2009,42.63,48.41,49.09,42.41,306,42.63
06/01/2009,48.58,48.40,50.47,47.60,331,48.58
05/01/2009,48.81,47.04,49.28,45.56,258,48.81
02/01/2009,46.34,43.72,46.74,41.05,184,46.34
31/12/2008,44.60,39.17,45.54,36.94,188,44.60
30/12/2008,39.03,40.01,40.39,37.93,137,39.03
29/12/2008,40.02,38.40,42.20,37.53,150,40.02
26/12/2008,37.71,35.70,38.03,35.60,64,37.71
24/12/2008,35.35,39.15,39.69,35.13,93,35.35
23/12/2008,38.98,39.55,40.65,37.79,146,38.98
22/12/2008,39.91,42.79,43.44,39.50,149,39.91
19/12/2008,33.87,36.26,37.59,32.40,24,33.87
18/12/2008,36.22,40.32,40.90,35.98,96,36.22
17/12/2008,40.06,43.75,45.50,39.88,174,40.06
16/12/2008,43.60,44.95,46.53,42.56,259,43.60
15/12/2008,44.51,46.77,50.05,44.10,256,44.51
12/12/2008,46.28,47.00,47.51,43.32,291,46.28
11/12/2008,47.98,44.05,49.12,43.28,317,47.98
10/12/2008,43.52,42.40,46.17,41.89,362,43.52
09/12/2008,42.07,44.05,44.57,41.83,240,42.07
08/12/2008,43.71,41.64,44.70,41.55,289,43.71
05/12/2008,40.81,43.78,44.47,40.50,327,40.81
04/12/2008,43.67,47.00,47.27,43.36,232,43.67
03/12/2008,46.79,47.76,48.10,46.26,217,46.79
02/12/2008,46.96,48.85,50.25,46.82,233,46.96
01/12/2008,49.28,54.62,54.62,48.62,217,49.28
28/11/2008,54.43,54.30,55.98,51.12,129,54.43
26/11/2008,54.44,50.65,54.97,50.15,243,54.44
25/11/2008,50.77,54.30,54.66,50.52,228,50.77
24/11/2008,54.50,50.97,55.30,48.80,233,54.50
21/11/2008,49.93,48.57,51.12,48.25,213,49.93
20/11/2008,49.62,53.10,53.30,48.50,38,49.62
19/11/2008,53.62,54.70,55.34,52.79,161,53.62
18/11/2008,54.39,55.01,55.98,53.96,189,54.39
17/11/2008,54.95,56.74,58.98,54.72,337,54.95
14/11/2008,57.04,59.39,59.96,55.69,245,57.04
13/11/2008,58.24,55.44,59.66,54.67,322,58.24
12/11/2008,56.16,59.00,59.50,55.50,261,56.16
11/11/2008,59.33,62.14,62.28,58.32,258,59.33
10/11/2008,62.41,61.80,65.56,59.10,286,62.41
07/11/2008,61.04,60.67,62.82,59.97,236,61.04
06/11/2008,60.77,65.02,65.50,60.16,292,60.77
05/11/2008,65.30,70.00,70.46,65.00,272,65.30
04/11/2008,70.53,63.80,71.77,62.25,329,70.53
03/11/2008,63.91,67.37,69.19,63.63,236,63.91
31/10/2008,67.81,65.58,68.60,63.12,256,67.81
30/10/2008,65.96,68.11,70.60,64.04,279,65.96
29/10/2008,67.50,64.50,69.24,63.65,315,67.50
28/10/2008,62.73,62.24,65.20,61.61,222,62.73
27/10/2008,63.22,64.78,65.77,61.30,234,63.22
24/10/2008,64.15,69.42,69.50,62.65,253,64.15
23/10/2008,67.84,67.21,69.42,65.90,256,67.84
22/10/2008,66.75,71.47,71.80,66.20,272,66.75
21/10/2008,70.89,75.62,75.69,69.77,24,70.89
20/10/2008,74.25,72.16,76.12,71.77,137,74.25
17/10/2008,71.85,72.30,74.30,69.84,141,71.85
16/10/2008,69.85,73.60,74.50,68.57,283,69.85
15/10/2008,74.54,78.75,79.17,73.55,221,74.54
14/10/2008,78.63,82.00,84.83,78.31,266,78.63
13/10/2008,81.19,80.12,82.52,79.45,210,81.19
10/10/2008,77.70,84.93,85.13,77.09,364,77.70
09/10/2008,86.59,88.80,89.82,84.19,248,86.59
08/10/2008,88.95,89.56,90.99,86.05,339,88.95
07/10/2008,90.06,88.96,93.02,87.87,342,90.06
06/10/2008,87.81,92.50,92.68,87.56,281,87.81
03/10/2008,93.88,93.85,96.03,91.30,238,93.88
02/10/2008,93.97,98.73,100.37,93.56,223,93.97
01/10/2008,98.53,101.86,102.84,95.95,280,98.53
30/09/2008,100.64,95.40,102.46,93.36,252,100.64
29/09/2008,96.37,106.89,106.91,95.04,248,96.37
26/09/2008,106.89,107.70,108.11,104.25,168,106.89
25/09/2008,108.02,105.53,108.67,103.22,245,108.02
24/09/2008,105.73,106.93,109.50,104.80,233,105.73
23/09/2008,106.61,108.98,109.58,104.05,316,106.61
22/09/2008,120.92,104.97,130.00,103.35,41,120.92
19/09/2008,104.55,97.95,105.25,97.39,184,104.55
18/09/2008,97.88,97.10,102.24,95.73,243,97.88
17/09/2008,97.16,92.81,97.63,91.36,343,97.16
16/09/2008,91.15,94.23,94.32,90.51,327,91.15
15/09/2008,95.71,101.00,101.19,94.00,334,95.71
12/09/2008,101.18,101.15,102.89,99.99,273,101.18
11/09/2008,100.87,102.78,103.95,100.10,311,100.87
10/09/2008,102.58,102.20,104.97,101.36,331,102.58
09/09/2008,103.26,106.66,106.77,101.74,332,103.26
08/09/2008,106.34,107.75,109.89,104.70,317,106.34
05/09/2008,106.23,107.48,108.10,105.13,249,106.23
04/09/2008,107.89,109.40,110.60,106.52,264,107.89
03/09/2008,109.35,110.24,110.30,107.22,247,109.35
02/09/2008,109.71,116.65,118.60,105.46,389,109.71
29/08/2008,115.46,115.75,118.76,115.00,216,115.46
28/08/2008,115.59,118.16,120.50,114.08,272,115.59
27/08/2008,118.15,116.04,119.63,115.64,265,118.15
26/08/2008,116.27,115.50,117.89,112.36,311,116.27
25/08/2008,115.11,114.69,116.06,113.68,174,115.11
22/08/2008,114.59,121.55,121.86,114.18,276,114.59
21/08/2008,121.18,115.86,122.04,115.40,308,121.18
20/08/2008,114.98,115.11,117.03,112.61,45,114.98
19/08/2008,114.53,113.11,116.65,111.64,149,114.53
18/08/2008,112.87,113.94,115.35,112.00,178,112.87
15/08/2008,113.77,114.83,115.20,111.34,276,113.77
14/08/2008,115.01,116.39,117.42,112.59,268,115.01
13/08/2008,116.00,113.09,117.46,112.87,322,116.00
12/08/2008,113.01,114.53,115.95,112.31,303,113.01
11/08/2008,114.45,115.20,116.90,112.72,295,114.45
08/08/2008,115.20,119.90,120.08,114.62,297,115.20
07/08/2008,120.02,118.80,121.78,117.91,304,120.02
06/08/2008,118.58,118.75,120.49,117.11,307,118.58
05/08/2008,119.17,121.00,121.23,118.00,316,119.17
04/08/2008,121.41,125.98,126.35,119.50,294,121.41
01/08/2008,125.10,124.06,128.60,122.10,277,125.10
31/07/2008,124.08,126.90,127.89,122.71,280,124.08
30/07/2008,126.77,121.90,127.39,120.80,309,126.77
29/07/2008,122.19,124.94,125.85,120.42,263,122.19
28/07/2008,124.73,123.41,125.22,122.63,197,124.73
25/07/2008,123.26,125.60,126.51,122.50,217,123.26
24/07/2008,125.49,124.46,126.44,123.50,267,125.49
23/07/2008,124.44,128.50,128.70,124.12,293,124.44
22/07/2008,127.95,131.04,132.07,125.63,44,127.95
21/07/2008,131.04,128.88,132.05,128.63,133,131.04
18/07/2008,128.88,129.56,132.04,128.23,208,128.88
17/07/2008,129.29,135.11,136.75,129.00,379,129.29
16/07/2008,134.60,138.77,139.30,132.00,293,134.60
15/07/2008,138.74,145.19,146.73,135.92,392,138.74
14/07/2008,145.18,144.69,146.37,142.49,252,145.18
11/07/2008,145.08,141.80,147.27,141.44,334,145.08
10/07/2008,141.65,135.80,142.13,135.43,294,141.65
09/07/2008,136.05,136.00,138.28,135.34,299,136.05
08/07/2008,136.04,141.59,142.44,135.14,382,136.04
07/07/2008,141.37,144.27,144.53,139.50,304,141.37
03/07/2008,145.29,144.19,145.85,143.22,193,145.29
02/07/2008,143.57,141.44,144.32,140.01,253,143.57
01/07/2008,140.97,140.18,143.33,139.95,238,140.97
30/06/2008,140.00,140.60,143.67,139.17,253,140.00
27/06/2008,140.21,139.44,142.99,138.61,277,140.21
26/06/2008,139.64,134.52,140.39,133.68,295,139.64
25/06/2008,134.55,137.07,137.58,131.95,290,134.55
24/06/2008,137.00,137.25,138.75,135.90,229,137.00
23/06/2008,136.74,134.80,138.14,134.05,248,136.74
20/06/2008,134.62,132.06,136.80,131.19,37,134.62
19/06/2008,131.93,136.09,137.82,131.48,194,131.93
18/06/2008,136.68,133.50,136.88,131.82,225,136.68
17/06/2008,134.01,133.60,135.23,132.00,307,134.01
16/06/2008,134.61,134.41,139.89,132.84,291,134.61
13/06/2008,134.86,136.97,137.08,133.46,262,134.86
12/06/2008,136.74,136.54,137.46,131.55,418,136.74
11/06/2008,136.38,131.79,138.30,131.35,374,136.38
10/06/2008,131.31,135.02,137.98,130.80,394,131.31
09/06/2008,134.35,137.97,138.25,133.00,348,134.35
06/06/2008,138.54,128.20,139.12,127.81,508,138.54
05/06/2008,127.79,122.23,128.38,121.61,333,127.79
04/06/2008,122.30,124.23,125.10,121.84,335,122.30
03/06/2008,124.31,127.50,127.98,123.87,301,124.31
02/06/2008,127.76,127.63,129.35,125.22,304,127.76
30/05/2008,127.35,126.59,128.30,124.67,309,127.35
29/05/2008,126.62,130.75,133.12,126.11,424,126.62
28/05/2008,131.03,128.30,131.58,125.96,369,131.03
27/05/2008,128.85,131.68,133.65,128.18,326,128.85
23/05/2008,132.19,130.75,133.71,130.16,321,132.19
22/05/2008,130.81,133.89,135.09,130.07,425,130.81
21/05/2008,133.17,129.10,134.15,128.60,362,133.17
20/05/2008,129.07,127.49,129.60,126.67,59,129.07
19/05/2008,127.05,126.35,127.77,125.28,213,127.05
16/05/2008,126.29,124.40,127.82,124.04,269,126.29
15/05/2008,124.12,123.83,126.64,120.75,411,124.12
14/05/2008,124.22,125.97,126.04,123.77,313,124.22
13/05/2008,125.80,123.76,126.98,123.10,375,125.80
12/05/2008,124.23,125.84,126.40,123.70,347,124.23
09/05/2008,125.96,124.28,126.27,124.08,338,125.96
08/05/2008,123.69,123.81,124.61,121.58,387,123.69
07/05/2008,123.53,121.76,123.93,120.54,366,123.53
06/05/2008,121.84,119.90,122.73,119.33,331,121.84
05/05/2008,119.97,116.50,120.36,116.05,265,119.97
02/05/2008,116.32,112.25,116.80,111.78,287,116.32
01/05/2008,112.52,114.60,115.23,110.30,291,112.52
30/04/2008,113.46,115.36,116.70,113.30,313,113.46
29/04/2008,115.63,118.84,118.84,114.95,303,115.63
28/04/2008,118.75,118.95,119.93,118.16,201,118.75
25/04/2008,118.52,115.95,119.55,114.51,288,118.52
24/04/2008,116.06,117.93,118.30,114.25,319,116.06
23/04/2008,118.30,118.33,118.69,116.45,243,118.30
22/04/2008,119.37,117.53,119.90,116.85,54,119.37
21/04/2008,117.48,116.93,117.83,115.65,134,117.48
18/04/2008,116.69,115.00,117.00,112.72,206,116.69
17/04/2008,114.86,115.00,115.54,114.10,227,114.86
16/04/2008,114.93,113.85,115.14,112.19,297,114.93
15/04/2008,113.79,111.80,114.08,111.80,222,113.79
14/04/2008,111.76,110.00,111.99,109.56,199,111.76
11/04/2008,110.14,110.06,110.82,108.92,240,110.14
10/04/2008,110.11,110.70,112.20,108.75,312,110.11
09/04/2008,110.87,108.75,112.21,107.95,326,110.87
08/04/2008,108.50,108.88,109.64,107.64,307,108.50
07/04/2008,109.09,106.12,109.48,105.86,278,109.09
04/04/2008,106.23,104.26,106.38,104.03,231,106.23
03/04/2008,103.83,104.53,106.44,103.21,322,103.83
02/04/2008,104.83,100.83,105.10,99.84,295,104.83
01/04/2008,100.98,101.57,102.55,99.55,299,100.98
31/03/2008,101.58,105.12,106.78,100.25,332,101.58
28/03/2008,105.62,107.19,107.63,104.71,261,105.62
27/03/2008,107.58,106.00,108.22,105.03,311,107.58
26/03/2008,105.90,101.55,106.36,101.43,330,105.90
25/03/2008,101.22,100.43,101.86,99.13,303,101.22
24/03/2008,100.86,101.70,102.42,99.95,190,100.86
20/03/2008,101.84,102.10,102.69,98.65,332,101.84
19/03/2008,104.48,108.80,108.98,102.95,55,104.48
18/03/2008,109.42,106.15,109.80,105.68,187,109.42
17/03/2008,105.68,110.10,111.80,103.23,336,105.68
14/03/2008,110.21,110.24,110.92,108.84,293,110.21
13/03/2008,110.33,110.06,111.00,108.76,327,110.33
12/03/2008,109.92,108.65,110.20,107.09,342,109.92
11/03/2008,108.75,107.91,109.72,106.61,349,108.75
10/03/2008,107.90,105.25,108.21,104.08,340,107.90
07/03/2008,105.15,105.58,106.54,103.91,292,105.15
06/03/2008,105.47,104.64,105.97,102.85,337,105.47
05/03/2008,104.52,99.88,104.95,99.55,414,104.52
04/03/2008,99.52,102.35,103.33,98.87,366,99.52
03/03/2008,102.45,101.63,103.95,100.77,281,102.45
29/02/2008,101.84,102.55,103.05,101.36,225,101.84
28/02/2008,102.59,99.63,102.97,98.91,287,102.59
27/02/2008,99.64,101.20,102.08,99.43,267,99.64
26/02/2008,100.88,99.35,101.43,98.46,265,100.88
25/02/2008,99.23,98.99,99.70,97.75,206,99.23
22/02/2008,98.81,97.50,99.37,97.16,245,98.81
21/02/2008,98.23,100.01,100.33,96.87,312,98.23
20/02/2008,100.74,99.98,101.32,98.40,59,100.74
19/02/2008,100.01,95.37,100.10,95.23,194,100.01
15/02/2008,95.50,95.22,96.67,94.66,215,95.50
14/02/2008,95.46,93.29,95.60,93.25,271,95.46
13/02/2008,93.27,92.50,93.89,91.90,270,93.27
12/02/2008,92.78,93.61,94.15,92.06,294,92.78
11/02/2008,93.59,91.76,94.72,90.92,320,93.59
08/02/2008,91.77,88.29,91.98,88.00,339,91.77
07/02/2008,88.11,87.06,88.40,86.24,281,88.11
06/02/2008,87.14,88.27,88.94,86.66,301,87.14
05/02/2008,88.41,89.98,90.00,87.50,259,88.41
04/02/2008,90.02,88.66,90.83,88.07,229,90.02
01/02/2008,88.96,91.36,92.12,88.46,287,88.96
31/01/2008,91.75,91.77,92.30,89.58,316,91.75
30/01/2008,92.33,92.37,92.71,91.24,241,92.33
29/01/2008,91.64,91.05,92.42,90.33,216,91.64
28/01/2008,90.99,90.62,91.36,88.78,261,90.99
25/01/2008,90.71,89.55,91.38,89.51,306,90.71
24/01/2008,89.41,87.72,89.75,87.00,286,89.41
23/01/2008,86.99,89.15,89.44,86.65,261,86.99
22/01/2008,89.85,90.58,91.00,86.11,59,89.85
18/01/2008,90.57,89.90,91.32,89.61,164,90.57
17/01/2008,90.13,91.00,92.19,89.57,209,90.13
16/01/2008,90.84,91.68,91.90,89.26,353,90.84
15/01/2008,91.90,94.24,94.38,90.98,316,91.90
14/01/2008,94.20,92.92,94.43,92.41,257,94.20
11/01/2008,92.69,94.24,94.65,92.31,293,92.69
10/01/2008,93.71,95.79,96.24,93.25,315,93.71
09/01/2008,95.67,96.24,97.97,95.42,346,95.67
08/01/2008,96.33,95.35,97.54,95.26,287,96.33
07/01/2008,95.09,97.79,98.40,94.47,258,95.09
04/01/2008,97.91,99.17,99.41,97.10,231,97.91
03/01/2008,99.18,99.23,100.09,98.45,241,99.18
02/01/2008,99.62,96.05,100.00,96.05,227,99.62
31/12/2007,95.98,96.12,96.78,94.73,108,95.98
28/12/2007,96.00,96.84,97.92,95.87,143,96.00
27/12/2007,96.62,95.81,97.79,95.22,148,96.62
26/12/2007,95.97,93.99,96.54,93.99,119,95.97
24/12/2007,94.13,93.58,94.23,92.50,55,94.13
21/12/2007,93.31,91.04,93.84,90.83,189,93.31
20/12/2007,91.06,91.39,92.25,90.57,165,91.06
19/12/2007,91.24,90.35,92.35,89.70,207,91.24
18/12/2007,90.49,90.97,92.88,88.88,44,90.49
17/12/2007,90.63,91.43,91.95,89.49,128,90.63
14/12/2007,91.27,92.57,93.38,90.60,234,91.27
13/12/2007,92.25,94.21,94.85,91.85,339,92.25
12/12/2007,94.39,89.45,94.85,89.26,358,94.39
11/12/2007,90.02,88.22,90.55,87.92,260,90.02
10/12/2007,87.86,88.27,89.80,87.09,288,87.86
07/12/2007,88.28,90.53,90.68,87.07,288,88.28
06/12/2007,90.23,87.27,90.73,85.82,279,90.23
05/12/2007,87.49,88.23,90.39,86.82,295,87.49
04/12/2007,88.32,89.68,89.98,87.34,281,88.32
03/12/2007,89.31,88.79,89.99,87.14,308,89.31
30/11/2007,88.71,91.19,91.52,88.45,298,88.71
29/11/2007,91.01,91.36,95.17,90.43,409,91.01
28/11/2007,90.62,94.56,95.22,90.33,353,90.62
27/11/2007,94.42,96.88,97.28,94.21,266,94.42
26/11/2007,97.70,98.28,99.11,96.50,231,97.70
23/11/2007,98.18,97.36,98.47,96.16,82,98.18
21/11/2007,97.29,98.09,99.29,96.31,287,97.29
20/11/2007,98.03,94.88,98.62,93.99,286,98.03
19/11/2007,94.64,93.88,95.15,93.16,240,94.64
16/11/2007,95.10,93.70,95.73,93.20,63,95.10
15/11/2007,93.43,93.95,94.64,91.86,226,93.43
14/11/2007,94.09,91.35,94.37,91.21,280,94.09
13/11/2007,91.17,93.59,94.70,90.13,502,91.17
12/11/2007,94.62,96.01,96.20,93.54,317,94.62
09/11/2007,96.32,95.91,96.68,94.54,329,96.32
08/11/2007,95.46,95.84,97.70,94.93,347,95.46
07/11/2007,96.37,96.83,98.62,94.62,448,96.37
06/11/2007,96.70,94.46,97.10,94.41,302,96.70
05/11/2007,93.98,95.93,96.12,93.72,279,93.98
02/11/2007,95.93,93.65,96.03,93.05,254,95.93
01/11/2007,93.49,95.15,96.24,92.06,349,93.49
31/10/2007,94.53,89.72,95.28,88.92,402,94.53
30/10/2007,90.38,93.67,93.68,89.53,300,90.38
29/10/2007,93.53,91.72,93.80,91.52,279,93.53
26/10/2007,91.86,90.36,92.22,90.20,318,91.86
25/10/2007,90.46,87.63,90.60,87.54,282,90.46
24/10/2007,87.10,85.17,87.79,84.68,296,87.10
23/10/2007,85.27,85.77,86.79,84.82,262,85.27
22/10/2007,87.56,88.86,88.86,86.17,64,87.56
19/10/2007,88.60,89.74,90.07,87.86,176,88.60
18/10/2007,89.47,87.10,89.78,87.10,195,89.47
17/10/2007,87.40,87.50,89.00,86.91,323,87.40
16/10/2007,87.61,86.50,88.20,86.13,340,87.61
15/10/2007,86.13,83.91,86.71,83.50,238,86.13
12/10/2007,83.69,82.87,84.05,82.69,205,83.69
11/10/2007,83.08,81.32,83.67,81.25,289,83.08
10/10/2007,81.30,80.22,81.35,79.72,264,81.30
09/10/2007,80.26,79.26,81.10,78.39,324,80.26
08/10/2007,79.02,81.11,81.11,78.35,253,79.02
05/10/2007,81.22,81.40,81.68,80.51,230,81.22
04/10/2007,81.44,79.68,81.75,78.91,252,81.44
03/10/2007,79.94,80.23,80.88,79.57,227,79.94
02/10/2007,80.05,80.22,80.43,78.87,219,80.05
01/10/2007,80.24,81.75,82.02,79.45,269,80.24
28/09/2007,81.66,82.95,83.76,81.39,294,81.66
27/09/2007,82.88,80.63,83.09,80.50,292,82.88
26/09/2007,80.30,79.32,80.82,78.44,342,80.30
25/09/2007,79.53,80.61,80.62,78.96,249,79.53
24/09/2007,80.95,81.30,81.60,80.37,200,80.95
21/09/2007,81.62,81.78,82.40,80.55,225,81.62
20/09/2007,83.32,81.73,83.90,81.61,71,83.32
19/09/2007,81.93,82.17,82.51,80.87,203,81.93
18/09/2007,81.51,80.86,82.38,80.23,237,81.51
17/09/2007,80.57,79.03,80.92,78.25,270,80.57
14/09/2007,79.10,79.92,80.36,78.75,257,79.10
13/09/2007,80.09,79.65,80.20,79.19,237,80.09
12/09/2007,79.91,78.16,80.18,78.01,302,79.91
11/09/2007,78.23,77.79,78.37,76.92,291,78.23
10/09/2007,77.49,76.46,78.47,75.52,296,77.49
07/09/2007,76.70,76.59,77.00,75.63,222,76.70
06/09/2007,76.30,75.88,77.43,75.33,330,76.30
05/09/2007,75.73,75.12,75.92,74.75,226,75.73
04/09/2007,75.08,73.90,75.25,73.48,221,75.08
31/08/2007,74.04,73.60,74.44,73.40,166,74.04
30/08/2007,73.36,73.50,73.96,72.75,180,73.36
29/08/2007,73.51,71.58,73.64,71.41,213,73.51
28/08/2007,71.73,72.12,72.25,71.20,181,71.73
27/08/2007,71.97,71.04,72.14,70.20,186,71.97
24/08/2007,71.09,70.02,71.35,69.52,164,71.09
23/08/2007,69.83,69.35,70.08,69.03,170,69.83
22/08/2007,69.26,69.64,70.30,68.63,207,69.26
21/08/2007,69.47,70.90,71.50,68.76,53,69.47
20/08/2007,71.12,71.77,71.77,70.05,138,71.12
17/08/2007,71.98,71.67,72.54,71.00,170,71.98
16/08/2007,71.00,73.14,73.14,70.10,293,71.00
15/08/2007,73.33,72.69,74.23,72.32,280,73.33
14/08/2007,72.38,71.55,72.77,71.36,231,72.38
13/08/2007,71.62,71.47,73.19,71.12,245,71.62
10/08/2007,71.47,71.59,71.69,70.10,226,71.47
09/08/2007,71.59,72.27,72.40,70.50,269,71.59
08/08/2007,72.15,72.38,73.20,71.85,263,72.15
07/08/2007,72.42,72.06,72.62,71.14,284,72.42
06/08/2007,72.06,75.04,75.10,71.60,292,72.06
03/08/2007,75.48,76.89,77.36,75.04,233,75.48
02/08/2007,76.86,76.74,77.44,75.52,214,76.86
01/08/2007,76.53,77.94,78.77,76.09,306,76.53
31/07/2007,78.21,76.70,78.28,76.60,196,78.21
30/07/2007,76.83,76.92,77.33,76.05,189,76.83
27/07/2007,77.02,75.05,77.12,74.70,216,77.02
26/07/2007,74.95,76.31,77.24,74.60,269,74.95
25/07/2007,75.88,73.35,76.38,73.10,216,75.88
24/07/2007,73.56,74.89,74.93,72.91,243,73.56
23/07/2007,74.89,75.69,75.69,74.44,166,74.89
20/07/2007,75.57,75.96,76.13,75.16,42,75.57
19/07/2007,75.92,75.07,76.00,74.63,126,75.92
18/07/2007,75.05,74.21,75.28,73.90,172,75.05
17/07/2007,74.02,74.28,75.35,73.50,262,74.02
16/07/2007,74.15,74.01,74.50,73.63,203,74.15
13/07/2007,73.93,72.72,74.01,72.26,243,73.93
12/07/2007,72.50,72.45,73.80,71.92,250,72.50
11/07/2007,72.56,72.61,73.03,72.08,207,72.56
10/07/2007,72.81,72.05,73.08,71.60,214,72.81
09/07/2007,72.19,72.75,73.00,71.81,227,72.19
06/07/2007,72.81,71.80,72.94,71.56,219,72.81
05/07/2007,71.81,71.25,72.35,70.80,226,71.81
03/07/2007,71.41,71.28,71.49,70.70,140,71.41
02/07/2007,71.09,70.52,71.34,69.57,217,71.09
29/06/2007,70.68,69.58,71.06,69.46,200,70.68
28/06/2007,69.57,69.00,70.52,68.92,261,69.57
27/06/2007,68.97,67.83,69.36,67.07,259,68.97
26/06/2007,67.77,69.02,69.19,67.60,199,67.77
25/06/2007,69.18,68.85,69.45,67.55,240,69.18
22/06/2007,69.14,68.66,69.50,68.17,191,69.14
21/06/2007,68.65,68.70,69.88,68.28,228,68.65
20/06/2007,68.19,69.02,69.17,67.29,49,68.19
19/06/2007,69.10,69.01,69.56,68.40,127,69.10
18/06/2007,69.09,68.13,69.15,67.40,145,69.09
15/06/2007,68.00,67.69,68.30,67.24,194,68.00
14/06/2007,67.65,66.03,67.89,65.95,228,67.65
13/06/2007,66.26,65.22,66.48,64.91,231,66.26
12/06/2007,65.35,65.88,66.08,64.87,187,65.35
11/06/2007,65.97,64.70,66.07,64.52,234,65.97
